2MASSJ00135722+3832046,00:13:57.223,+38:32:04.61,3.488,38.535,12.655,0.988,10.648,0.678,0.083,4560,1.14,-2.15,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,VB002N36V1-56262-12063/VB002N40V1-56611-07242/VB002N40V3-56611-07242/
2MASSJ00141081-6847411,00:14:10.800,-68:47:41.09,3.545,-68.795,12.130,1.113,10.012,0.751,0.023,4316,-9.99,-2.41,1,TeXxXx,20190905,RXXXXXX,1,DUPON,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,J001410.8-684741/R388376
2MASSJ00145884+3608352,00:14:58.844,+36:08:35.26,3.745,36.143,12.712,1.425,10.255,0.843,0.057,4130,0.74,-2.04,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,VB005N38V1-56642-02224
2MASSJ00154806-6253207,00:15:48.110,-62:53:20.73,3.950,-62.889,11.043,0.855,9.293,0.639,0.015,4518,-9.99,-2.37,1,MaXxXx,00000000,RXXXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,J001548.1-625321/R258058
2MASSJ00162809-0505519,00:16:28.100,-05:05:52.10,4.117,-5.098,12.921,0.631,11.400,0.481,0.025,5200,2.38,-2.75,1,RaXxXx,20180918,XXXSXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,SMSSDR18246376
2MASSJ00162921-7923297,00:16:29.100,-79:23:30.16,4.121,-79.392,10.287,1.012,8.314,0.693,0.070,4506,-9.99,-1.87,0,XxXxXx,00000000,RXXXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,J001629.2-792330
2MASSJ00163409+4101347,00:16:34.094,+41:01:34.70,4.142,41.026,14.328,0.618,12.863,0.462,0.075,5469,2.99,-2.10,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,VB002N40V1-56611-13226(+0.31)
2MASSJ00163805+2612180,00:16:38.052,+26:12:18.04,4.159,26.205,13.838,1.041,12.093,0.699,0.028,4506,1.08,-2.18,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,VB003N26V1-56648-08006
2MASSJ00163809-4912369,00:16:38.160,-49:12:36.00,4.159,-49.210,12.541,1.140,10.313,0.732,0.013,4674,-9.99,-2.07,0,XxXxXx,00000000,RXXXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,R403212
2MASSJ00164070+2135075,00:16:40.708,+21:35:07.51,4.170,21.585,14.698,1.421,12.196,0.863,0.043,4097,0.37,-2.17,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,EG001201N232818B01-57727-07014(-0.38)
2MASSJ00165160+2131407,00:16:51.589,+21:31:40.65,4.215,21.528,13.662,0.606,12.241,0.450,0.043,5489,4.31,-2.31,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,EG001201N232818V01-57727-07240(+0.00)
2MASSJ00165353+3642326,00:16:53.538,+36:42:32.62,4.223,36.709,12.893,0.804,11.389,0.578,0.059,5204,0.91,-2.65,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,VB002N36V2_sp13-078
2MASSJ00170568-6921322,00:17:05.700,-69:21:32.30,4.274,-69.359,13.213,0.974,11.273,0.709,0.021,4675,0.88,-2.75,0,XxXxXx,00000000,XXXSXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,SMSSDR1314991660
