wave,norm,flux
6044.00,0.989595,1.66861e+06
6045.00,0.988712,1.66685e+06
6046.00,0.977281,1.64731e+06
6047.00,0.968976,1.63304e+06
6048.00,0.976802,1.64595e+06
6049.00,0.989258,1.66667e+06
6050.00,0.994826,1.67578e+06
6051.00,0.994389,1.67477e+06
6052.00,0.990350,1.66770e+06
6053.00,0.985710,1.65961e+06
6054.00,0.981678,1.65255e+06
6055.00,0.973062,1.63778e+06
6056.00,0.965322,1.62449e+06
6057.00,0.972625,1.63650e+06
6058.00,0.984873,1.65684e+06
6059.00,0.990077,1.66533e+06
6060.00,0.988344,1.66214e+06
6061.00,0.985562,1.65719e+06
6062.00,0.980136,1.64780e+06
6063.00,0.970942,1.63208e+06
6064.00,0.961453,1.61586e+06
6065.00,0.948297,1.59349e+06
6066.00,0.955054,1.60457e+06
6067.00,0.979998,1.64621e+06
6068.00,0.993602,1.66879e+06
6069.00,0.996506,1.67339e+06
6070.00,0.996532,1.67316e+06
6071.00,0.996497,1.67283e+06
6072.00,0.997133,1.67363e+06
6073.00,0.997971,1.67476e+06
6074.00,0.998119,1.67473e+06
6075.00,0.997117,1.67277e+06
6076.00,0.994023,1.66731e+06
6077.00,0.984077,1.65036e+06
6078.00,0.966191,1.62010e+06
6079.00,0.961320,1.61166e+06
6080.00,0.974419,1.63335e+06
6081.00,0.978366,1.63970e+06
6082.00,0.970367,1.62603e+06
6083.00,0.965596,1.61777e+06
6084.00,0.963691,1.61431e+06
6085.00,0.958901,1.60602e+06
6086.00,0.959754,1.60718e+06
6087.00,0.970816,1.62543e+06
6088.00,0.982597,1.64489e+06
6089.00,0.983139,1.64553e+06
6090.00,0.973417,1.62899e+06
6091.00,0.969186,1.62164e+06
6092.00,0.972839,1.62749e+06
6093.00,0.976499,1.63334e+06
6094.00,0.981431,1.64132e+06
6095.00,0.986387,1.64934e+06
6096.00,0.983085,1.64355e+06
6097.00,0.978787,1.63609e+06
6098.00,0.981953,1.64111e+06
6099.00,0.986096,1.64776e+06
6100.00,0.984072,1.64411e+06
6101.00,0.964916,1.61184e+06
6102.00,0.924555,1.54417e+06
6103.00,0.909293,1.51842e+06
6104.00,0.944327,1.57665e+06
6105.00,0.975227,1.62798e+06
6106.00,0.974382,1.62631e+06
6107.00,0.958181,1.59900e+06
6108.00,0.954251,1.59218e+06
6109.00,0.971601,1.62085e+06
6110.00,0.983238,1.64000e+06
6111.00,0.979451,1.63341e+06
6112.00,0.976458,1.62815e+06
6113.00,0.978487,1.63127e+06
6114.00,0.982778,1.63815e+06
6115.00,0.980972,1.63487e+06
6116.00,0.974514,1.62384e+06
6117.00,0.978441,1.63011e+06
6118.00,0.984905,1.64061e+06
6119.00,0.980944,1.63374e+06
6120.00,0.972791,1.61990e+06
6121.00,0.955453,1.59076e+06
6122.00,0.934870,1.55623e+06
6123.00,0.947931,1.57770e+06
6124.00,0.971912,1.61735e+06
6125.00,0.975111,1.62241e+06
6126.00,0.972105,1.61714e+06
6127.00,0.969231,1.61209e+06
6128.00,0.960134,1.59670e+06
6129.00,0.950109,1.57976e+06
6130.00,0.952623,1.58367e+06
6131.00,0.963612,1.60167e+06
6132.00,0.973019,1.61704e+06
6133.00,0.983154,1.63361e+06
6134.00,0.985092,1.63657e+06
6135.00,0.964812,1.60262e+06
6136.00,0.912241,1.51505e+06
6137.00,0.870091,1.44479e+06
6138.00,0.899517,1.49339e+06
6139.00,0.957469,1.58934e+06
6140.00,0.974230,1.61691e+06
6141.00,0.949042,1.57485e+06
6142.00,0.932393,1.54696e+06
6143.00,0.953835,1.58226e+06
6144.00,0.972721,1.61333e+06
6145.00,0.971851,1.61162e+06
6146.00,0.970628,1.60932e+06
6147.00,0.965325,1.60026e+06
6148.00,0.957942,1.58776e+06
6149.00,0.958887,1.58906e+06
6150.00,0.962224,1.59432e+06
6151.00,0.962775,1.59497e+06
6152.00,0.965987,1.60003e+06
6153.00,0.974432,1.61374e+06
6154.00,0.969922,1.60601e+06
6155.00,0.958520,1.58687e+06
6156.00,0.959899,1.58888e+06
6157.00,0.962173,1.59238e+06
6158.00,0.959016,1.58689e+06
6159.00,0.955918,1.58150e+06
6160.00,0.944271,1.56198e+06
6161.00,0.914721,1.51285e+06
6162.00,0.889374,1.47067e+06
6163.00,0.895914,1.48123e+06
6164.00,0.922684,1.52523e+06
6165.00,0.945510,1.56270e+06
6166.00,0.953870,1.57626e+06
6167.00,0.961668,1.58888e+06
6168.00,0.952623,1.57369e+06
6169.00,0.919574,1.51884e+06
6170.00,0.914853,1.51078e+06
6171.00,0.947443,1.56433e+06
6172.00,0.968957,1.59959e+06
6173.00,0.964899,1.59263e+06
6174.00,0.962858,1.58900e+06
6175.00,0.962688,1.58845e+06
6176.00,0.957533,1.57968e+06
6177.00,0.960117,1.58367e+06
6178.00,0.973506,1.60548e+06
6179.00,0.976495,1.61015e+06
6180.00,0.969547,1.59842e+06
6181.00,0.976909,1.61029e+06
6182.00,0.988999,1.62995e+06
6183.00,0.990932,1.63286e+06
6184.00,0.990784,1.63234e+06
6185.00,0.990955,1.63235e+06
6186.00,0.984283,1.62109e+06
6187.00,0.973346,1.60281e+06
6188.00,0.966121,1.59064e+06
6189.00,0.962419,1.58428e+06
6190.00,0.946229,1.55737e+06
6191.00,0.916889,1.50882e+06
6192.00,0.925759,1.52315e+06
6193.00,0.966518,1.58995e+06
6194.00,0.985526,1.62095e+06
6195.00,0.986487,1.62226e+06
6196.00,0.989172,1.62641e+06
6197.00,0.992647,1.63184e+06
6198.00,0.987478,1.62308e+06
6199.00,0.971799,1.59704e+06
6200.00,0.960555,1.57829e+06
6201.00,0.971060,1.59528e+06
6202.00,0.988522,1.62369e+06
6203.00,0.994229,1.63280e+06
6204.00,0.991661,1.62831e+06
6205.00,0.989905,1.62515e+06
6206.00,0.988618,1.62276e+06
6207.00,0.982485,1.61242e+06
6208.00,0.979231,1.60681e+06
6209.00,0.984635,1.61540e+06
6210.00,0.990891,1.62539e+06
6211.00,0.991129,1.62551e+06
6212.00,0.979088,1.60550e+06
6213.00,0.950616,1.55855e+06
6214.00,0.924585,1.51561e+06
6215.00,0.920726,1.50903e+06
6216.00,0.942780,1.54491e+06
6217.00,0.968545,1.58686e+06
6218.00,0.969202,1.58768e+06
6219.00,0.948749,1.55391e+06
6220.00,0.942988,1.54420e+06
6221.00,0.959073,1.57028e+06
6222.00,0.977040,1.59943e+06
6223.00,0.982396,1.60793e+06
6224.00,0.978674,1.60157e+06
6225.00,0.980465,1.60423e+06
6226.00,0.984539,1.61062e+06
6227.00,0.985914,1.61259e+06
6228.00,0.981253,1.60471e+06
6229.00,0.960150,1.56994e+06
6230.00,0.930585,1.52134e+06
6231.00,0.922149,1.50728e+06
6232.00,0.937217,1.53165e+06
6233.00,0.953064,1.55729e+06
6234.00,0.971127,1.58653e+06
6235.00,0.984534,1.60817e+06
6236.00,0.982329,1.60430e+06
