wave,norm,flux
3552.00,0.429360,296750.
3553.00,0.349157,241882.
3554.00,0.297194,206467.
3555.00,0.295315,205737.
3556.00,0.302936,211534.
3557.00,0.285157,199558.
3558.00,0.248509,174315.
3559.00,0.220342,154980.
3560.00,0.219968,155138.
3561.00,0.232470,164381.
3562.00,0.262118,185833.
3563.00,0.290174,206162.
3564.00,0.260000,185040.
3565.00,0.184242,131403.
3566.00,0.150605,107798.
3567.00,0.177610,127500.
3568.00,0.192757,138616.
3569.00,0.160408,115575.
3570.00,0.137621,99481.3
3571.00,0.165505,120011.
3572.00,0.207534,150823.
3573.00,0.233801,170282.
3574.00,0.241871,176570.
3575.00,0.247035,180793.
3576.00,0.252924,185547.
3577.00,0.237902,174890.
3578.00,0.192532,141842.
3579.00,0.154310,113991.
3580.00,0.129650,96002.9
3581.00,0.107478,79810.6
3582.00,0.121856,90803.3
3583.00,0.154289,115205.
3584.00,0.147175,110068.
3585.00,0.114422,85779.7
3586.00,0.105294,79198.2
3587.00,0.123368,93061.6
3588.00,0.149165,112779.
3589.00,0.166528,126218.
3590.00,0.214223,162872.
3591.00,0.294546,224416.
3592.00,0.318777,243298.
3593.00,0.288812,220952.
3594.00,0.286576,219890.
3595.00,0.323023,248530.
3596.00,0.383379,295721.
3597.00,0.445024,344079.
3598.00,0.498746,386564.
3599.00,0.545865,424081.
3600.00,0.553424,430916.
3601.00,0.503376,392795.
3602.00,0.416044,325428.
3603.00,0.364613,286013.
3604.00,0.344239,270710.
3605.00,0.316145,249310.
3606.00,0.317440,251249.
3607.00,0.323663,257074.
3608.00,0.270351,215471.
3609.00,0.205150,164408.
3610.00,0.215808,174180.
3611.00,0.284685,230908.
3612.00,0.328824,267708.
3613.00,0.326555,267113.
3614.00,0.349865,287801.
3615.00,0.398412,329305.
3616.00,0.415617,344971.
3617.00,0.357779,298010.
3618.00,0.232818,194643.
3619.00,0.165430,139400.
3620.00,0.222072,188525.
3621.00,0.321741,274301.
3622.00,0.406313,347904.
3623.00,0.440278,378499.
3624.00,0.423362,365822.
3625.00,0.470788,409332.
3626.00,0.560858,489892.
3627.00,0.572133,501813.
3628.00,0.526039,463650.
3629.00,0.466575,413146.
3630.00,0.348458,309726.
3631.00,0.227282,203162.
3632.00,0.218738,197154.
3633.00,0.275870,249867.
3634.00,0.291430,265034.
3635.00,0.284858,260497.
3636.00,0.314159,289019.
3637.00,0.380182,351720.
3638.00,0.473934,440735.
3639.00,0.551065,514858.
3640.00,0.562523,528336.
3641.00,0.527067,498601.
3642.00,0.474903,453191.
3643.00,0.426772,410501.
3644.00,0.381902,369561.
3645.00,0.346169,336950.
3646.00,0.339581,332341.
3647.00,0.294731,289631.
3648.00,0.229426,226849.
3649.00,0.232827,231893.
3650.00,0.272391,272813.
3651.00,0.324711,327047.
3652.00,0.396076,401043.
3653.00,0.444893,452604.
3654.00,0.463843,474430.
3655.00,0.493148,507236.
3656.00,0.526358,544353.
3657.00,0.560413,582758.
3658.00,0.589330,616126.
3659.00,0.596539,626926.
3660.00,0.579714,612562.
3661.00,0.558693,593576.
3662.00,0.511948,546713.
3663.00,0.451238,484586.
3664.00,0.443524,479047.
3665.00,0.504008,546163.
3666.00,0.528868,573234.
3667.00,0.492544,533069.
3668.00,0.454305,490767.
3669.00,0.411960,444213.
3670.00,0.416640,448392.
3671.00,0.476563,512128.
3672.00,0.512347,550004.
3673.00,0.508963,545851.
3674.00,0.515062,551936.
3675.00,0.526097,563441.
3676.00,0.488796,523315.
3677.00,0.424515,454404.
3678.00,0.412548,441570.
3679.00,0.407432,436131.
3680.00,0.372855,399215.
3681.00,0.375647,402354.
3682.00,0.399568,428151.
3683.00,0.426074,456766.
3684.00,0.426506,457426.
3685.00,0.364606,391214.
3686.00,0.290410,311776.
3687.00,0.254478,273382.
3688.00,0.285392,306798.
3689.00,0.356693,383641.
3690.00,0.438380,471722.
3691.00,0.534060,574918.
3692.00,0.563838,607163.
3693.00,0.493905,532021.
3694.00,0.438621,472637.
3695.00,0.451392,486536.
3696.00,0.462593,498700.
3697.00,0.451170,486452.
3698.00,0.466411,502930.
3699.00,0.502520,541884.
3700.00,0.501536,540806.
3701.00,0.474268,511353.
3702.00,0.464684,500945.
3703.00,0.427271,460534.
3704.00,0.343060,369678.
3705.00,0.281981,303750.
3706.00,0.273231,294196.
3707.00,0.274989,295973.
3708.00,0.253839,273082.
3709.00,0.247192,265757.
3710.00,0.301620,324039.
3711.00,0.388785,417428.
3712.00,0.468682,502877.
3713.00,0.545532,584919.
3714.00,0.587860,629873.
3715.00,0.554206,593390.
3716.00,0.491663,525959.
3717.00,0.446855,477591.
3718.00,0.380915,406784.
3719.00,0.279220,297936.
3720.00,0.200226,213387.
3721.00,0.193162,205555.
3722.00,0.240820,255929.
3723.00,0.325482,345523.
3724.00,0.384839,408143.
3725.00,0.406155,430259.
3726.00,0.392586,415463.
3727.00,0.313918,331845.
3728.00,0.287254,303097.
3729.00,0.346569,365177.
3730.00,0.359955,378896.
3731.00,0.322765,339307.
3732.00,0.278724,292635.
3733.00,0.206501,216566.
3734.00,0.133618,139932.
3735.00,0.105189,109922.
3736.00,0.122269,127525.
3737.00,0.162068,168748.
3738.00,0.233803,243051.
3739.00,0.319107,331268.
3740.00,0.393300,407738.
3741.00,0.414441,429209.
3742.00,0.354484,366902.
3743.00,0.271484,281097.
3744.00,0.236252,244953.
3745.00,0.221058,229500.
3746.00,0.203308,211400.
3747.00,0.201967,210294.
3748.00,0.166277,173300.
3749.00,0.124116,129587.
3750.00,0.159800,167241.
3751.00,0.267150,279951.
3752.00,0.366366,384396.
3753.00,0.420664,443170.
3754.00,0.455538,489606.
3755.00,0.463165,528225.
3756.00,0.406860,509032.
3757.00,0.274330,375114.
3758.00,0.151712,223597.
3759.00,0.132741,205150.
3760.00,0.182517,284482.
3761.00,0.227291,354820.
3762.00,0.246187,384801.
3763.00,0.226434,354376.
3764.00,0.219492,344146.
3765.00,0.252483,396432.
3766.00,0.236553,371780.
3767.00,0.195260,307381.
3768.00,0.229969,362743.
3769.00,0.303697,479604.
3770.00,0.344529,544754.
3771.00,0.397721,629770.
3772.00,0.460176,729544.
3773.00,0.471389,748163.
3774.00,0.443180,704272.
3775.00,0.418525,665982.
3776.00,0.413849,659428.
3777.00,0.422491,674046.
3778.00,0.427982,683670.
3779.00,0.467457,747767.
3780.00,0.533699,854702.
3781.00,0.529062,848104.
3782.00,0.477752,766784.
3783.00,0.482539,775549.
3784.00,0.530045,852864.
3785.00,0.502727,809614.
3786.00,0.391707,631452.
3787.00,0.298265,481402.
3788.00,0.246066,397655.
3789.00,0.230235,372556.
3790.00,0.248530,402677.
3791.00,0.294866,478290.
3792.00,0.324664,527101.
3793.00,0.305450,496357.
3794.00,0.261154,424808.
3795.00,0.234801,382418.
3796.00,0.247615,403755.
3797.00,0.241322,393810.
3798.00,0.195739,319730.
3799.00,0.186456,305012.
3800.00,0.245257,401686.
3801.00,0.320444,525316.
3802.00,0.399359,655323.
3803.00,0.461854,758521.
3804.00,0.462472,760177.
3805.00,0.410553,675419.
3806.00,0.333028,548393.
3807.00,0.292976,483030.
3808.00,0.334725,552521.
3809.00,0.400551,661756.
3810.00,0.418877,692582.
3811.00,0.387848,641834.
3812.00,0.345573,572400.
3813.00,0.293510,486586.
3814.00,0.234549,389178.
3815.00,0.173853,288718.
3816.00,0.139842,232516.
3817.00,0.149259,248440.
3818.00,0.148375,247138.
3819.00,0.115358,192273.
3820.00,0.0782217,130501.
3821.00,0.0758330,126702.
3822.00,0.105698,176768.
3823.00,0.124905,209012.
3824.00,0.108952,182430.
3825.00,0.0798328,133786.
3826.00,0.0667731,112032.
3827.00,0.0760278,127699.
3828.00,0.0951969,160034.
3829.00,0.112889,189923.
3830.00,0.122343,205992.
3831.00,0.122999,207256.
3832.00,0.108893,183618.
3833.00,0.0872050,147170.
3834.00,0.0795292,134367.
3835.00,0.0988997,167272.
3836.00,0.129451,219109.
3837.00,0.143437,242938.
3838.00,0.130923,221893.
3839.00,0.106534,180697.
3840.00,0.0857495,145577.
3841.00,0.0923808,157029.
3842.00,0.132729,225805.
3843.00,0.164592,280181.
3844.00,0.166530,283669.
3845.00,0.148569,253261.
3846.00,0.130877,223297.
3847.00,0.129610,221335.
3848.00,0.126604,216352.
3849.00,0.107014,183007.
3850.00,0.100675,172350.
3851.00,0.121850,208787.
3852.00,0.137586,235902.
3853.00,0.135200,231986.
3854.00,0.140561,241405.
3855.00,0.153690,264151.
3856.00,0.147783,254174.
3857.00,0.132977,228885.
3858.00,0.109392,188415.
3859.00,0.0817532,140929.
3860.00,0.0812882,140302.
3861.00,0.125857,217453.
3862.00,0.195411,337831.
3863.00,0.220156,380793.
3864.00,0.185553,321144.
3865.00,0.145546,252113.
3866.00,0.125346,217319.
3867.00,0.111290,193093.
3868.00,0.0893578,155152.
3869.00,0.0709924,123367.
3870.00,0.0610417,106170.
3871.00,0.0626006,108990.
3872.00,0.0800324,139475.
3873.00,0.121762,212396.
3874.00,0.184708,322414.
3875.00,0.219636,383597.
3876.00,0.205785,359638.
3877.00,0.163156,285332.
3878.00,0.123547,216268.
3879.00,0.124991,219031.
3880.00,0.125859,220680.
3881.00,0.0941102,165118.
3882.00,0.0897513,157703.
3883.00,0.166290,292496.
3884.00,0.254218,447330.
3885.00,0.238363,419602.
3886.00,0.173684,305996.
3887.00,0.167705,295808.
3888.00,0.198337,350113.
3889.00,0.218719,386388.
3890.00,0.246917,436575.
3891.00,0.292628,517819.
3892.00,0.333465,590501.
3893.00,0.337446,597969.
3894.00,0.316121,560606.
3895.00,0.292099,518522.
3896.00,0.305412,543128.
3897.00,0.331173,590719.
3898.00,0.315019,564489.
3899.00,0.293429,528067.
3900.00,0.308576,556606.
3901.00,0.345756,624339.
3902.00,0.318741,575974.
3903.00,0.248586,449645.
3904.00,0.216917,392819.
3905.00,0.198092,359075.
3906.00,0.190459,345652.
3907.00,0.227237,412881.
3908.00,0.278726,506898.
3909.00,0.309787,563881.
3910.00,0.314146,572340.
3911.00,0.313360,571501.
3912.00,0.331151,604563.
3913.00,0.335933,613834.
3914.00,0.316237,578393.
3915.00,0.293558,537431.
3916.00,0.260352,477091.
3917.00,0.238088,436759.
3918.00,0.227842,418367.
3919.00,0.207500,381358.
3920.00,0.178060,327558.
3921.00,0.159914,294509.
3922.00,0.165400,304942.
3923.00,0.178134,328745.
3924.00,0.187754,346807.
3925.00,0.175894,325171.
3926.00,0.153398,283854.
3927.00,0.132549,245504.
3928.00,0.108008,200233.
3929.00,0.0865957,160694.
3930.00,0.0687070,127618.
3931.00,0.0526351,97855.0
3932.00,0.0367844,68441.6
3933.00,0.0228201,42500.2
3934.00,0.0202981,37868.1
3935.00,0.0322595,60259.7
3936.00,0.0522085,97604.5
3937.00,0.0737915,138069.
3938.00,0.0959863,179759.
3939.00,0.118904,222875.
3940.00,0.132895,249305.
3941.00,0.135350,254142.
3942.00,0.138713,260713.
3943.00,0.143081,269176.
3944.00,0.151418,285162.
3945.00,0.184337,347531.
3946.00,0.224022,422689.
3947.00,0.224129,423207.
